Start,End,Open,High,Low,Close,Volume,Market Cap
2017-10-27,2017-10-28,296.391030911,299.210803724,294.422128456,295.558880086,196901366.2355992,28315768008.876297
2017-10-26,2017-10-27,296.783974164,298.476619902,293.652056953,296.346265776,214586076.07360506,28347138331.532352
2017-10-25,2017-10-26,298.294710752,301.639912114,291.541959085,296.947125422,343749997.961907,28294823486.166756
2017-10-24,2017-10-25,286.466075713,310.816368246,282.219445127,298.150276605,625394852.585096,29007492398.46816
2017-10-23,2017-10-24,295.808605825,295.808605825,279.218846461,286.518233294,298479368.12546897,27309930580.016785
2017-10-22,2017-10-23,299.082380334,304.13235413,292.767142069,295.586271962,303108213.0550801,28406494416.869576
2017-10-21,2017-10-22,303.460265905,303.827059805,293.123467878,299.010706715,356941385.7182083,28480786281.191948
2017-10-20,2017-10-21,307.214842806,309.92153722,302.116947983,303.577753021,267373144.40606695,29212640754.570183
2017-10-19,2017-10-20,314.303269163,316.521604027,305.672073316,307.354550374,401589561.87634206,29531532227.167923
2017-10-18,2017-10-19,317.191787789,317.191787789,293.625286954,314.562965573,435905774.28294754,29115475326.92949
2017-10-17,2017-10-18,332.586099881,332.837458708,311.991965957,317.124947357,407771701.0959193,30886884254.330196
2017-10-16,2017-10-17,335.163786115,347.788767884,331.740075915,332.442126186,599787079.7399806,32328362465.309135
2017-10-15,2017-10-16,338.100024683,340.924284479,317.721288598,334.306630152,294041028.589554,31762184483.937912
2017-10-14,2017-10-15,338.878741948,346.759174808,333.556063309,337.770502196,419297728.7885324,32493681337.40369
2017-10-13,2017-10-14,305.156881768,348.133902249,303.123159204,338.774903605,478264997.03213507,31201707030.387028
2017-10-12,2017-10-13,303.080417318,308.313744251,302.621920355,305.086861367,227339745.16630268,29123125219.412487
2017-10-11,2017-10-12,300.559149537,304.241927894,299.535307137,302.938342534,270450879.03483874,28773084391.227325
2017-10-10,2017-10-11,297.500215076,305.865938748,293.787893253,300.275407717,451829981.35487604,28541991368.505
2017-10-09,2017-10-10,309.704204729,309.775650239,263.518689756,296.996159982,364090464.79537237,28564974258.92779
2017-10-08,2017-10-09,309.678413005,311.680556489,308.493897766,309.811321965,218218314.3329219,29584630712.434322
2017-10-07,2017-10-08,307.534123878,311.969338949,304.355535222,309.989525852,303773548.280772,29392604910.209175
2017-10-06,2017-10-07,294.663889399,307.934787158,294.125549705,307.934787158,185611459.82755265,28460579922.50906
2017-10-05,2017-10-06,293.682872971,296.608512214,288.832715406,294.677510879,204906065.08928972,27745917617.620407
2017-10-04,2017-10-05,292.279682264,295.13297161,290.778193326,293.705334112,222612235.58680835,27928847683.085632
2017-10-03,2017-10-04,296.614893576,299.042273846,287.562857927,291.676198203,254936127.9597244,27870722647.00512
2017-10-02,2017-10-03,300.538624648,301.084756538,294.465894968,296.380814306,259497811.0080861,28505190271.29941
2017-10-01,2017-10-02,298.826867344,301.466525916,294.694413234,300.496064679,242131736.6369892,28504287911.11646
2017-09-30,2017-10-01,289.12605481,300.461533386,288.95266098,298.854338479,296228739.1355817,28347220254.825687
2017-09-29,2017-09-30,299.155,299.924,279.773,289.10986098,500767824.5819674,27448126480.84363
2017-09-28,2017-09-29,306.467,307.198,295.47,299.412,597511916.6666666,28565281677.704197
2017-09-27,2017-09-28,287.438,308.015,286.82,306.727,391579343.75,27899599656.914745
2017-09-26,2017-09-27,292.332,293.75,287.02,287.504,420600418.1184669,27524552259.682167
2017-09-25,2017-09-26,282.483,293.515,281.876,292.234,474581324.0418118,27353975623.317017
2017-09-24,2017-09-25,286.168,292.948,278.132,282.367,574672629.3706294,27025333355.61502
2017-09-23,2017-09-24,264.31,285.838,261.12,285.838,423384975.6944444,26052491677.23389
2017-09-22,2017-09-23,258.58,270.54,256.218,264.854,593948006.9686412,24827461695.55067
2017-09-21,2017-09-22,283.742,286.61,255.016,258.705,446610751.74825174,26094323328.86731
2017-09-20,2017-09-21,282.804,290.886,278.049,284.252,496045996.5277778,26922208794.462067
2017-09-19,2017-09-20,293.497,295.768,274.484,282.922,796395097.902098,27010380133.586792
2017-09-18,2017-09-19,251.749,292.895,251.749,292.832,917516275.261324,26700964260.145702
2017-09-17,2017-09-18,246.522,256.996,235.24,251.904,507871132.4041812,23250092977.526245
2017-09-16,2017-09-17,250.464,262.593,238.223,246.419,1370265975.609756,23679488723.930553
2017-09-15,2017-09-16,213.908,258.655,195.035,251.187,1667455749.1289198,22050359023.790737
2017-09-14,2017-09-15,277.112,280.84,214.172,214.172,942577809.0277778,23800400161.162853
2017-09-13,2017-09-14,291.122,291.122,260.61,277.133,843924340.2777778,26105101237.31805
2017-09-12,2017-09-13,294.532,311.195,287.228,291.464,624702083.9416058,28296113115.804806
2017-09-11,2017-09-12,288.747,300.688,286.685,294.326,653834947.9166666,27786953972.20947
2017-09-10,2017-09-11,294.405,294.764,268.973,288.722,600371355.4006969,26922473820.70231
2017-09-09,2017-09-10,296.497,299.891,287.22,294.317,946916233.4494773,27692911485.510723
2017-09-08,2017-09-09,329.428,329.636,285.157,296.662,754892458.0419581,29641283189.333042
2017-09-07,2017-09-08,334.338,334.338,319.939,329.172,821700647.4820144,30818770935.35056
2017-09-06,2017-09-07,312.988,334.658,312.988,334.045,1308790138.8888888,30968853637.43959
2017-09-05,2017-09-06,295.171,318.572,268.285,313.196,1829807909.4076655,28285605406.24165
2017-09-04,2017-09-05,347.484,347.484,279.939,295.251,1252982957.7464788,29403318887.63042
2017-09-03,2017-09-04,348.984,366.487,332.232,347.418,1249670620.2090592,32884478220.36257
2017-09-02,2017-09-03,387.741,389.353,328.095,347.198,1182787109.1549296,33693708410.821373
2017-09-01,2017-09-02,383.042,390.044,383.042,387.581,787536327.5261323,36630674490.33256
2017-08-31,2017-09-01,378.485,386.139,376.354,383.085,946931592.0577618,35932456380.14721
2017-08-30,2017-08-31,370.667,388.748,361.971,378.346,1388277534.7222223,35451533279.17909
2017-08-29,2017-08-30,347.747,373.763,347.747,371.231,913974306.6202091,33953361292.68347
2017-08-28,2017-08-29,347.893,352.054,338.407,347.834,853799013.986014,32662732770.053078
2017-08-27,2017-08-28,333.882,346.588,333.882,346.588,548394982.5783972,31890326607.650345
2017-08-26,2017-08-27,331.915,334.985,327.919,333.861,592930847.2222222,31201947129.373283
2017-08-25,2017-08-26,325.611,336.398,325.611,331.871,793723418.1184669,31352517304.484234
2017-08-24,2017-08-25,317.519,327.96,317.081,325.516,723216420.1388888,30324158518.694366
2017-08-23,2017-08-24,314.785,324.21,314.539,318.026,951500677.0833334,30116238218.71611
2017-08-22,2017-08-23,321.591,327.361,297.913,315.476,1949140000,29356737225.821735
2017-08-21,2017-08-22,301.428,347.049,297.234,321.434,1603635916.3763065,30222745663.978825
2017-08-20,2017-08-21,297.47,301.306,291.58,301.295,708165437.5,27787997159.210995
2017-08-19,2017-08-20,295.59,301.667,286.183,297.577,887060788.1944444,27839631816.366425
2017-08-18,2017-08-19,301.457,307.96,292.499,295.606,927705860.6271777,28406320026.262775
2017-08-17,2017-08-18,302.267,311.028,300.25,302.463,926224826.3888888,28752742413.477116
2017-08-16,2017-08-17,289.818,303.413,285.385,302.392,974781708.3333334,27837858656.25826
2017-08-15,2017-08-16,300.097,300.409,279.327,289.499,947935926.8292683,27370839175.17988
2017-08-14,2017-08-15,298.064,306.807,296.412,300.159,1016987496.5277778,28305257099.481064
2017-08-13,2017-08-14,310.601,310.816,289.314,297.55,1281718645.8333333,27939361292.5695
2017-08-12,2017-08-13,308.864,317.56,307.896,310.834,1141006263.8888888,29391997810.547157
2017-08-11,2017-08-12,295.892,309.209,294.495,309.209,976080393.728223,28078399273.022907
2017-08-10,2017-08-11,296.027,306.593,289.926,297.004,1676833888.8888888,28232134767.0497
2017-08-09,2017-08-10,296.769,318.716,276.69,296.396,2357694965.2777777,28194696042.513645
2017-08-08,2017-08-09,269.18,298.907,266.796,296.11,1104590045.2961671,26424663834.52918
2017-08-07,2017-08-08,261.567,271.963,256.689,269.02,1098853916.6666667,24873035960.575787
2017-08-06,2017-08-07,256.507,271.049,252.852,262.402,1571352187.5,24507807051.022217
2017-08-05,2017-08-06,222.852,254.876,221.952,254.876,865395451.3888888,22347843147.21967
2017-08-04,2017-08-05,225.342,227.621,222.057,223.073,587391543.5540069,21052159686.49399
2017-08-03,2017-08-04,219.952,228.292,219.888,225.263,572708364.5833334,21018825343.985477
2017-08-02,2017-08-03,226.769,229.512,218.118,219.832,1013559704.8611112,20933471283.628265
2017-08-01,2017-08-02,203.871,227.744,203.871,226.925,1212208177.7003484,20598382224.73332
2017-07-31,2017-08-01,197.978,203.656,193.411,203.151,498212458.3333333,18547753281.53255
2017-07-30,2017-07-31,205.789,208.541,196.149,197.675,811532604.1666666,18890716490.884792
2017-07-29,2017-07-30,193.341,208.679,179.647,205.33,607861309.0277778,17688083014.55623
2017-07-28,2017-07-29,204.318,204.897,192.304,193.123,482326655.0522648,18613391515.019764
2017-07-27,2017-07-28,203.953,206.444,201.26,204.243,493846975.6944444,19159736094.139694
2017-07-26,2017-07-27,206.71,210.767,194.784,203.728,983763829.8611112,18916618769.4312
2017-07-25,2017-07-26,224.711,225.324,195.845,208.145,709261912.891986,19742737902.253822
2017-07-24,2017-07-25,225.951,227.538,222.453,224.409,525091069.68641114,21068573653.47706
2017-07-23,2017-07-24,229.476,231.68,217.722,225.545,656075732.6388888,21110253961.98964
2017-07-22,2017-07-23,218.305,232.696,216.868,229.868,763443996.5277778,20889687765.09425
2017-07-21,2017-07-22,227.265,235.118,213.01,218.167,1611893240.4181185,20887889713.40773
2017-07-20,2017-07-21,199.703,233.904,199.703,225.323,2409100972.2222223,21054844744.853806
2017-07-19,2017-07-20,234.391,245.651,191.745,198.367,2900202152.7777777,21142605510.709976
2017-07-18,2017-07-19,193.424,267.986,182.059,233.001,1812455400.6968641,19265893483.124317
2017-07-17,2017-07-18,157.363,194.753,157.363,192.824,1592966666.6666667,16357391185.421427
2017-07-16,2017-07-17,170.655,172.014,133.723,158.797,1098166329.8611112,14543522080.214432
2017-07-15,2017-07-16,199.662,200.161,171.77,171.77,799601381.9444444,17291280564.573383
2017-07-14,2017-07-15,209.733,211.101,187.374,199.672,712557689.8954704,18644667864.661167
2017-07-13,2017-07-14,230.774,231.812,200.065,210.38,1090167275.6183746,20102076184.82503
2017-07-12,2017-07-13,197.404,228.99,189.589,228.99,1150225370.5583756,19495729819.502453
2017-07-11,2017-07-12,215.357,220.291,183.392,198.541,1421803679.4425087,18358125507.54663
2017-07-10,2017-07-11,242.137,243.071,196.965,215.896,555229729.1666666,21681705241.83441
2017-07-09,2017-07-10,251.697,255.105,242.229,242.229,590868611.1111112,23065700324.34077
2017-07-08,2017-07-09,245.991,273.477,236.551,251.219,811300430.5555556,22996665774.843983
2017-07-07,2017-07-08,270.549,273.943,244.174,247.29,587920940.7665505,24114878347.32693
2017-07-06,2017-07-07,268.774,278.476,265.512,270.964,731961871.5277778,25188958931.332367
2017-07-05,2017-07-06,273.303,275.125,261.447,268.874,751841770.8333334,24960804843.774494
2017-07-04,2017-07-05,282.898,287.388,273.111,273.771,722996243.902439,26121814356.762894
2017-07-03,2017-07-04,287.987,291.104,281.176,283.224,1048193194.4444444,26625142216.177197
2017-07-02,2017-07-03,274.601,295.509,262.52,289.406,1018498836.8055556,25643786006.72404
2017-07-01,2017-07-02,294.916,294.916,268.617,274.444,1105637211.8055556,25947193963.97228
2017-06-30,2017-07-01,302.883,315.172,288.443,292.678,1208240501.7421603,28204010595.924812
2017-06-29,2017-06-30,327.927,330.708,297.373,303.24,1851822638.8888888,29461464331.874348
2017-06-28,2017-06-29,293.088,333.104,276.414,329.098,2134729818.1818182,28018848862.070004
2017-06-27,2017-06-28,272.692,291.031,227.137,291.031,1894637938.9312978,24067204615.967896
2017-06-26,2017-06-27,303.248,311.458,238.649,273.647,1446035582.3293173,26258715588.80841
2017-06-25,2017-06-26,323.696,332.792,284.646,303.764,832706177.0833334,29596643224.145153
2017-06-24,2017-06-25,341.739,343.621,322.087,324.056,576645222.2222222,31282032793.37785
2017-06-23,2017-06-24,336.371,348.006,334.99,341.841,764128354.1666666,31700429234.34007
2017-06-22,2017-06-23,336.872,342.027,330.622,336.114,1361937508.7108014,31256437493.160625
2017-06-21,2017-06-22,359.005,361.343,319.479,335.167,1133066090.2777777,31745629266.84141
2017-06-20,2017-06-21,370.056,377.969,350.942,358.984,780757871.5277778,34359618933.345554
2017-06-19,2017-06-20,371.458,377.115,369.763,370.106,744366250.8710802,34544343562.40198
2017-06-18,2017-06-19,379.414,390.581,368.844,371.657,951099006.9444444,35091392634.639046
2017-06-17,2017-06-18,370.227,378.96,364.002,378.96,930510717.7700348,34480922177.59178
2017-06-16,2017-06-17,361.933,373.055,341.417,370.29,1824192604.1666667,33497099264.41728
2017-06-15,2017-06-16,359.053,364.439,300.7,361.272,1899657630.662021,31329713303.6243
2017-06-14,2017-06-15,397.537,399.324,342.215,358.528,1220430170.1388888,35362539531.3607
2017-06-13,2017-06-14,401.49,411.178,370.057,397.055,2556142195.121951,35723222264.494354
2017-06-12,2017-06-13,340.609,412.931,340.609,398.579,1834558188.15331,34450659976.61626
2017-06-11,2017-06-12,337.668,353.011,318.171,339.973,1825628854.1666667,31713759501.635906
2017-06-10,2017-06-11,281.737,350.261,281.737,336.733,944314878.4722222,27979456932.221344
2017-06-09,2017-06-10,261.666,282.761,261.666,282.621,397973500,24797677406.622696
2017-06-08,2017-06-09,258.071,262.252,253.975,261.948,453941038.32752615,23890367377.15774
2017-06-07,2017-06-08,264.466,264.674,254.04,258.894,558103857.1428572,24111366449.285538
2017-06-06,2017-06-07,248.464,267.514,246.839,264.732,608830597.2222222,23737272236.137398
2017-06-05,2017-06-06,245.332,249.469,243.049,248.723,584860261.3240418,22763785999.542484
2017-06-04,2017-06-05,224.376,250.41,223.981,245.498,594325562.5,22017496291.811604
2017-06-03,2017-06-04,223.775,225.973,219.419,224.265,439662666.6666667,20504691290.578793
2017-06-02,2017-06-03,222.239,229.411,219.584,223.835,629737576.3888888,20699550488.846664
2017-06-01,2017-06-02,230.669,236.221,214.48,221.437,976928794.4250871,20905051175.255985
2017-05-31,2017-06-01,231.911,236.965,215.568,231.277,1574107604.1666667,21048771438.54459
2017-05-30,2017-05-31,194.909,233.71,189.293,232.256,1153165927.0833333,19299802198.74079
2017-05-29,2017-05-30,170.511,197.126,164.53,193.724,560768770.0348432,16326850038.610209
2017-05-28,2017-05-29,157.758,179.935,157.604,170.476,985611194.4444444,15652801453.119022
2017-05-27,2017-05-28,160.403,166.952,120.443,156.552,1038639003.4722222,13826862216.771393
2017-05-26,2017-05-27,174.446,193.688,150.278,161.474,858982024.3902439,16521713270.486732
2017-05-25,2017-05-26,190.046,210.984,170.507,175.842,749347148.409894,17933587908.348717
2017-05-24,2017-05-25,181.952,228.374,181.952,189.826,595174927.0833334,18326681201.906048
2017-05-23,2017-05-24,174.261,183.549,169.932,181.694,858118027.7777778,15935956574.659424
2017-05-22,2017-05-23,157.937,201.746,152.474,173.505,1007932163.7630662,16458272185.250504
2017-05-21,2017-05-22,126.521,159.026,125.889,159.026,366534208.3333333,12840052703.20453
2017-05-20,2017-05-21,129.527,133.641,124.702,126.746,507954166.6666667,11830459109.668772
2017-05-19,2017-05-20,96.9063,133.562,96.9063,129.979,389799773.5191638,10530135250.2798
2017-05-18,2017-05-19,89.8604,97.3686,89.8404,96.8425,179343031.25,8626928345.752151
2017-05-17,2017-05-18,89.438,91.2692,84.43,89.8914,183089569.44444445,8187745055.137654
2017-05-16,2017-05-17,92.4149,93.5551,89.1176,89.3975,164450197.91666666,8385267551.037031
2017-05-15,2017-05-16,90.7865,95.4305,86.8292,92.3178,115961646.34146342,8481154896.420052
2017-05-14,2017-05-15,90.8354,91.2483,89.606,90.7882,68456439.58333333,8297814635.026616
2017-05-13,2017-05-14,88.6554,93.8123,86.6602,90.9569,126206415.625,8232137726.667681
2017-05-12,2017-05-13,89.8797,93.1231,88.7602,88.7962,139099327.5261324,8298704291.649875
2017-05-11,2017-05-12,89.5249,102.548,88.4759,89.9354,140974836.80555555,8279123788.366708
2017-05-10,2017-05-11,91.1629,92.8469,85.2863,89.3832,220714274.30555555,8171595741.493259
2017-05-09,2017-05-10,91.4204,93.0567,80.3899,90.4116,285297336.8055556,8145852649.611179
2017-05-08,2017-05-09,94.0073,95.1369,89.5146,91.6718,241501198.60627177,8436179622.0861635
2017-05-07,2017-05-08,97.8135,98.2391,89.8664,93.8639,139018395.83333334,8799618685.552532
2017-05-06,2017-05-07,94.3985,97.8759,90.9501,97.8759,231372236.1111111,8682354423.712004
2017-05-05,2017-05-06,96.9814,103.233,92.2204,94.3518,398734362.369338,8897978593.235361
2017-05-04,2017-05-05,79.7182,97.5619,79.4311,96.8837,221560329.8611111,7934553250.2404585
2017-05-03,2017-05-04,77.2638,80.0953,75.7634,79.6403,163972569.44444445,7125766735.939079
2017-05-02,2017-05-03,76.297,79.3533,74.3768,77.5702,293542420.1388889,7120431979.0350485
2017-05-01,2017-05-02,79.0212,82.5239,73.0866,76.3821,338727696.8641115,7265584296.873641
2017-04-30,2017-05-01,68.3769,78.9826,68.3477,78.9826,145038395.83333334,6556429665.340191
2017-04-29,2017-04-30,70.1592,71.9049,66.7789,68.5341,205516767.3611111,6445962479.798979
2017-04-28,2017-04-29,62.1677,70.8465,62.1332,70.549,312066954.70383275,5977104825.52073
2017-04-27,2017-04-28,52.7203,62.0509,52.2886,61.9674,174853406.25,5191151726.572086
2017-04-26,2017-04-27,49.8912,53.4368,49.8912,52.7569,62968681.94444445,4693843083.150028
2017-04-25,2017-04-26,50.0315,50.3036,49.8069,49.8686,44046019.44444445,4555715303.117669
2017-04-24,2017-04-25,48.4893,50.1814,48.4893,50.1003,49389928.571428575,4570591619.19743
2017-04-23,2017-04-24,48.553,48.8856,48.1681,48.4335,37712262.847222224,4405002943.003074
2017-04-22,2017-04-23,48.2244,48.7421,48.1731,48.5705,43041760.06944445,4405989099.2979765
2017-04-21,2017-04-22,49.6722,49.6722,48.1403,48.2678,55431468.64111498,4455404408.57294
2017-04-20,2017-04-21,48.3053,49.989,48.1323,49.721,96962787.15277778,4445372579.985741
2017-04-19,2017-04-20,50.7075,50.948,47.2605,48.3049,67088604.166666664,4598481421.781094
2017-04-18,2017-04-19,48.3046,51.0302,48.2971,50.7203,63492852.43055555,4509216903.411885
2017-04-17,2017-04-18,48.7185,48.7454,48.0518,48.295,33584987.108013935,4385827184.697907
2017-04-16,2017-04-17,49.1015,49.1431,48.1873,48.6751,55064705.902777776,4411921572.845162
2017-04-15,2017-04-16,47.5741,49.57,47.1754,49.1679,69612802.77777778,4367672552.582129
2017-04-14,2017-04-15,50.2194,50.2194,46.7625,47.6627,126346993.03135888,4342694129.074198
2017-04-13,2017-04-14,46.2873,50.9138,46.2873,50.164,140874146.5277778,4413013425.858347
2017-04-12,2017-04-13,43.4072,47.232,43.11,46.2747,43640872.916666664,3995306168.073736
2017-04-11,2017-04-12,43.4352,44.2528,43.2997,43.4256,45688047.222222224,3962131464.0766315
2017-04-10,2017-04-11,43.267,44.1359,42.4154,43.4898,48871562.71777003,3896382397.016301
2017-04-09,2017-04-10,44.3071,44.4905,42.8928,43.2898,48713650,3950187398.38493
2017-04-08,2017-04-09,42.1626,45.2053,41.7308,44.4138,86906038.19444445,3968289578.515386
2017-04-07,2017-04-08,43.2421,44.0375,41.646,42.2385,122697741.81184669,3848066193.934958
2017-04-06,2017-04-07,45.304,45.6419,40.9011,43.2332,121439871.52777778,4003641296.144772
2017-04-05,2017-04-06,44.6419,47.8434,44.5381,45.5301,125525384.72222222,4182343584.0608997
2017-04-04,2017-04-05,44.3564,45.7396,41.7218,44.8505,165294097.2222222,3930377582.133405
2017-04-03,2017-04-04,48.7487,48.8212,43.4097,44.2916,205192696.8641115,4176652261.7784996
2017-04-02,2017-04-03,50.6995,51.2745,45.4258,48.7985,94340774.30555555,4533538120.901398
2017-04-01,2017-04-02,50.0373,51.9283,48.8753,50.6929,113075503.125,4534704297.939726
2017-03-31,2017-04-01,52.2058,52.2058,47.3803,50.0247,119428854.3554007,4493285581.907028
2017-03-30,2017-03-31,53.1261,53.314,51.8668,52.2622,106740225,4750918976.3110895
2017-03-29,2017-03-30,50.7749,53.869,50.5485,53.1553,130847575.34722222,4715371203.666151
2017-03-28,2017-03-29,49.7104,50.9563,49.1451,50.7177,116282402.78745645,4527179382.097752
2017-03-27,2017-03-28,50.5216,52.4609,48.9298,49.5942,120948809.02777778,4678775493.492157
2017-03-26,2017-03-27,51.25,51.8029,49.2839,50.3421,149130906.25,4525864996.183236
2017-03-25,2017-03-26,53.1075,53.5759,48.3117,51.1639,307740659.7222222,4607811788.50126
2017-03-24,2017-03-25,43.6784,54.1448,43.2057,52.7926,164960334.84320557,4184321290.7954307
2017-03-23,2017-03-24,42.3421,44.7548,41.3025,43.8057,99793212.15277778,3825384554.414393
2017-03-22,2017-03-23,43.1451,43.5187,39.6878,42.2579,98118738.54166667,3771672451.3354006
2017-03-21,2017-03-22,43.3902,44.2623,42.3707,43.1662,121683463.06620209,3932448562.016763
2017-03-20,2017-03-21,44.7401,46.2289,42.4447,43.1241,196496410.52631578,4026566039.375752
2017-03-19,2017-03-20,34.1602,46.996,34.1602,44.343,273082395.8333333,3786637409.989589
2017-03-18,2017-03-19,46.828,46.8742,31.7021,33.0095,331299496.5277778,3626813908.644754
2017-03-17,2017-03-18,46.3458,55.1147,38.207,46.3808,490736550.5226481,4206992542.6736803
2017-03-16,2017-03-17,35.0559,47.1698,35.0559,45.8176,352364513.8888889,3713597832.0747395
2017-03-15,2017-03-16,28.6546,34.7211,28.4332,34.7211,102411952.43055555,2726149873.726378
2017-03-14,2017-03-15,28.5929,29.9329,27.3153,28.6585,179968080.41958043,2560607715.7483025
2017-03-13,2017-03-14,23.4377,30.6038,23.4377,28.5474,165689279.5138889,2465580436.8707485
2017-03-12,2017-03-13,21.4725,23.3717,21.3795,23.3702,80407065.625,2013599659.6120691
2017-03-11,2017-03-12,19.3323,21.5882,19.007,21.5028,92579259.375,1784453158.190606
2017-03-10,2017-03-11,17.7547,19.6588,17.6773,19.294,37081833.101045296,1631376808.499677
2017-03-09,2017-03-10,16.6513,17.8726,16.3665,17.7474,39316072.222222224,1551525956.2609124
2017-03-08,2017-03-09,18.8886,18.8886,16.7082,16.7082,44056947.916666664,1611070360.1873386
2017-03-07,2017-03-08,19.6057,19.6299,18.6426,18.8757,37463179.79094077,1715015120.9099147
2017-03-06,2017-03-07,19.3023,20.1023,19.1148,19.6291,25135185.416666668,1749019790.7692235
2017-03-05,2017-03-06,18.6189,19.4232,18.2323,19.3008,29671303.819444444,1680693015.0119169
2017-03-04,2017-03-05,19.459,20.055,18.6262,18.6262,59257613.19444445,1748520576.4119356
2017-03-03,2017-03-04,19.0302,20.6674,18.4112,19.4679,97374145.6445993,1771613595.7553494
2017-03-02,2017-03-03,17.3497,19.353,16.954,19.0929,67001078.125,1621032679.6032314
2017-03-01,2017-03-02,15.8172,17.3711,15.5589,17.3711,47174355.55555555,1424515476.3904085
2017-02-28,2017-03-01,15.3965,16.0594,15.1233,15.8672,51587033.09859155,1407354591.2542734
2017-02-27,2017-02-28,14.52,15.6752,14.274,15.3491,24248830.555555556,1306686738.4130738
2017-02-26,2017-02-27,13.5487,14.5431,13.3953,14.5422,17419250.347222224,1223140799.6748888
2017-02-25,2017-02-26,13.0692,13.7239,12.9807,13.547,16553178.819444444,1190492061.3264604
2017-02-24,2017-02-25,13.1194,13.2323,12.8828,13.067,20022019.51219512,1166882049.9388697
2017-02-23,2017-02-24,12.5997,13.2078,12.5638,13.1367,11279432.013888888,1138242823.69482
2017-02-22,2017-02-23,12.6684,12.7625,12.5526,12.6009,10933115.972222222,1130176966.6273117
2017-02-21,2017-02-22,12.4301,12.7709,12.2101,12.6756,16604426.132404182,1115299888.3772397
2017-02-20,2017-02-21,12.7585,12.8967,12.4787,12.4787,9088736.493055556,1138510182.1838923
2017-02-19,2017-02-20,12.8102,12.8733,12.7144,12.7545,8994524.305555556,1138834520.327253
2017-02-18,2017-02-19,12.6765,12.8258,12.6765,12.8059,10809146.145833334,1137600080.3669171
2017-02-17,2017-02-18,12.9037,12.9081,12.6646,12.6819,27716233.101045296,1137821012.3434942
2017-02-16,2017-02-17,12.9197,12.921,12.5447,12.9065,24340629.166666668,1135576943.2207477
2017-02-15,2017-02-16,13.0252,13.0397,12.6371,12.9314,32551123.958333332,1141474673.018215
2017-02-14,2017-02-15,11.2695,13.3307,11.2695,13.0009,23703186.350877192,1091787731.5840127
2017-02-13,2017-02-14,11.3992,11.3992,11.1741,11.2719,6434830,999448585.8124578
2017-02-12,2017-02-13,11.3495,11.4013,11.304,11.3919,6514081.180555556,1007362883.902822
2017-02-11,2017-02-12,11.2789,11.4318,11.2424,11.3564,10400897.118055556,1005473914.1162649
2017-02-10,2017-02-11,11.0322,11.3447,10.7812,11.2781,16154139.024390243,981253483.5018015
2017-02-09,2017-02-10,11.4312,11.598,10.6745,11.0372,12082857.291666666,996461188.0229418
2017-02-08,2017-02-09,11.5153,11.6304,11.2434,11.4299,9293696.909722222,1017582264.7714187
2017-02-07,2017-02-08,11.3894,11.6098,11.3894,11.5165,6813575.12195122,1023937317.6959698
2017-02-06,2017-02-07,11.353,11.4754,11.3446,11.3966,6003560.416666667,1011913338.9223696
2017-02-05,2017-02-06,11.4335,11.4861,11.3169,11.3724,9102411.909722222,1008739239.3273792
2017-02-04,2017-02-05,11.1145,11.5015,11.1145,11.4175,14224122.916666666,1009310511.4370341
2017-02-03,2017-02-04,10.8214,11.0929,10.755,11.0929,12455267.94425087,962846119.1369678
2017-02-02,2017-02-03,10.7321,10.8881,10.5519,10.8219,11173959.791666666,948542256.0216593
2017-02-01,2017-02-02,10.7275,10.8472,10.5566,10.728,12903907.31707317,951294982.2015997
2017-01-31,2017-02-01,10.5712,10.7487,10.545,10.7093,9532228.048780488,938135421.6654937
2017-01-30,2017-01-31,10.484,10.714,10.4665,10.5703,5556701.631944444,931158778.7809435
2017-01-29,2017-01-30,10.565,10.5697,10.4517,10.4887,5979955.902777778,928378766.7482395
2017-01-28,2017-01-29,10.5373,10.5832,10.4293,10.5548,6194957.256944444,930864284.613226
2017-01-27,2017-01-28,10.5891,10.607,10.4423,10.5383,8641288.7456446,928154361.9068877
2017-01-26,2017-01-27,10.5705,10.6677,10.5135,10.5948,6995888.090277778,933669233.2473826
2017-01-25,2017-01-26,10.6325,10.6325,10.484,10.5694,7588452.291666667,929500472.3252933
2017-01-24,2017-01-25,10.8208,10.8208,10.5713,10.597,7790677.630662021,931925718.9777491
2017-01-23,2017-01-24,10.7032,10.8447,10.669,10.8197,8074103.194444444,948287617.6718181
2017-01-22,2017-01-23,10.9092,10.9718,10.5763,10.7344,9884301.041666666,954359448.7359134
2017-01-21,2017-01-22,10.6006,10.9778,10.58,10.9109,11085033.680555556,946855827.0672312
2017-01-20,2017-01-21,10.3972,10.7627,10.3521,10.5946,10790520.383275261,928571023.1091385
2017-01-19,2017-01-20,10.2278,10.444,10.1789,10.3966,9039361.597222222,906515538.7659142
2017-01-18,2017-01-19,10.3023,10.5168,9.93529,10.1958,16651697.569444444,901980892.500541
2017-01-17,2017-01-18,9.6365,10.6104,9.54462,10.3282,16400871.777003484,880032575.8696247
2017-01-16,2017-01-17,9.90426,9.92592,9.58357,9.58357,14726904.513888888,857268056.2245603
2017-01-15,2017-01-16,9.64666,9.99962,9.59741,9.9088,17861915.972222224,886494983.0784078
2017-01-14,2017-01-15,9.7695,9.89084,9.44398,9.78377,23559817.770034842,854653403.7070332
2017-01-13,2017-01-14,9.86133,9.86133,9.51438,9.67667,25859660.069444444,851448565.8013973
