"Date","Open","High","Low","Close"
"17 Apr 2013","5619.7","5647.9","5585.6","5603.70"
"16 Apr 2013","5480.45","5609.85","5476.5","5601.20"
"15 Apr 2013","5437.85","5514.3","5431.45","5488.50"
"12 Apr 2013","5442.6","5472.5","5426.4","5457.30"
"11 Apr 2013","5513.4","5520.85","5458.9","5506.90"
"10 Apr 2013","5450.5","5483.9","5394.85","5475.10"
"09 Apr 2013","5485.95","5517.45","5408.3","5414.10"
"08 Apr 2013","5464.25","5484.4","5455.55","5460.70"
"05 Apr 2013","5477.75","5491.6","5448.65","5466.60"
"04 Apr 2013","5548.4","5553.35","5476.6","5485.00"
"03 Apr 2013","5646.45","5653.25","5560.3","5580.60"
"02 Apr 2013","5600.35","5657.5","5592.25","5653.30"
"01 Apr 2013","5592.4","5617.8","5576.3","5604.90"
"28 Mar 2013","5536.2","5587.4","5498.6","5578.90"
"26 Mar 2013","5506.35","5542.65","5506.35","5531.20"
"25 Mar 2013","5590.6","5606.6","5512.35","5523.40"
"22 Mar 2013","5550.2","5580.85","5522.35","5543.10"
"21 Mar 2013","5595.2","5647.65","5539.45","5549.50"
"20 Mar 2013","5640.2","5645.05","5572.95","5585.20"
"19 Mar 2013","5757.3","5761.8","5632.75","5644.90"
"18 Mar 2013","5721.45","5751.55","5715.1","5737.00"
"15 Mar 2013","5808.2","5841.7","5761.55","5768.70"
"14 Mar 2013","5742.3","5812.45","5689.45","5803.10"
"13 Mar 2013","5787.95","5789.6","5738.05","5746.60"
"12 Mar 2013","5846.4","5852.7","5793.65","5812.80"
"11 Mar 2013","5846.3","5872.5","5834.55","5844.30"
"08 Mar 2013","5784.85","5852.15","5784.85","5845.80"
"07 Mar 2013","5712.5","5779.3","5712.5","5767.60"
"06 Mar 2013","5721.15","5740.4","5708.35","5727.00"
"05 Mar 2013","5630.2","5699.1","5630.2","5693.90"
"04 Mar 2013","5622.3","5625.35","5580.25","5609.90"
"01 Mar 2013","5613.05","5654.9","5598.55","5635.00"
"28 Feb 2013","5743.8","5763.25","5587.6","5605.00"
"27 Feb 2013","5692.45","5732.2","5661.65","5711.90"
"26 Feb 2013","5747.15","5747.15","5660.9","5672.30"
"25 Feb 2013","5779.85","5786.5","5733.35","5761.30"
"22 Feb 2013","5748.85","5786.25","5743.4","5762.30"
"21 Feb 2013","5826.85","5826.85","5754.55","5760.90"
"20 Feb 2013","5876.3","5881.65","5849.95","5855.30"
"19 Feb 2013","5812.7","5861.3","5797.15","5853.80"
"18 Feb 2013","5799.25","5822.75","5794.4","5810.90"
"15 Feb 2013","5781.15","5810.15","5761.95","5798.10"
"14 Feb 2013","5846.6","5853.1","5792.5","5804.00"
"13 Feb 2013","5861.45","5889.1","5837.9","5846.50"
"12 Feb 2013","5818.05","5848.35","5806.4","5844.00"
"11 Feb 2013","5840.35","5841.95","5805.05","5821.00"
"08 Feb 2013","5853.85","5875.95","5807.9","5826.20"
"07 Feb 2013","5866.45","5905.9","5851.55","5861.90"
"06 Feb 2013","5906.5","5913.1","5880.75","5885.80"
"05 Feb 2013","5876.75","5892.9","5868.2","5880.00"
"04 Feb 2013","5945.7","5961","5904.4","5909.60"
"01 Feb 2013","5956.25","5973.7","5913.9","5923.40"
"31 Jan 2013","5952.85","5968","5939.2","5950.90"
"30 Jan 2013","5970.6","5981.95","5951","5961.40"
"29 Jan 2013","5977","6020.1","5951.15","5957.70"
"28 Jan 2013","5990.35","5999.6","5971.35","5985.40"
"25 Jan 2013","5928.15","5988.65","5917.95","5984.00"
"24 Jan 2013","5961.1","5976.45","5916.65","5923.70"
"23 Jan 2013","5971.4","5989.5","5932.8","5968.40"
"22 Jan 2013","6003.45","6025.05","5960.9","5967.50"
"21 Jan 2013","6005.9","6014","5988.9","6005.10"
"18 Jan 2013","5987.95","6008.7","5973.2","5988.00"
"17 Jan 2013","5937.9","5984.95","5929.35","5970.60"
"16 Jan 2013","5990.5","5998.05","5929.6","5938.40"
"15 Jan 2013","5978.4","6008.35","5960.75","5996.80"
"14 Jan 2013","5906","5978.25","5899.2","5966.90"
"11 Jan 2013","5955.6","5960","5882.6","5892.70"
"10 Jan 2013","5946.1","5956.15","5896.65","5918.80"
"09 Jan 2013","5953.9","5971.65","5910.85","5922.80"
"08 Jan 2013","5935.1","5954.2","5914.7","5949.90"
"07 Jan 2013","5983.25","5983.25","5928.55","5939.20"
"04 Jan 2013","5958.65","5965.4","5927.85","5961.20"
"03 Jan 2013","5957.4","5962","5931.6","5956.50"
"02 Jan 2013","5923.95","5952.3","5923.95","5938.20"
"01 Jan 2013","5875.15","5908","5875.15","5896.90"
"31 Dec 2012","5839.7","5856.4","5839.55","5847.50"
"28 Dec 2012","5821.5","5852.5","5816.25","5845.70"
"27 Dec 2012","5860.65","5862.6","5802","5806.80"
"26 Dec 2012","5801.1","5850.4","5798.4","5839.70"
"24 Dec 2012","5803.15","5808.5","5783.35","5793.20"
"21 Dec 2012","5830.65","5830.65","5779.85","5785.30"
"20 Dec 2012","5868.5","5868.5","5818","5854.80"
"19 Dec 2012","5848.7","5871.85","5846.85","5864.80"
"18 Dec 2012","5799.35","5837.7","5753.3","5830.90"
"17 Dec 2012","5783.6","5809.05","5777.75","5786.20"
"14 Dec 2012","5765.65","5803.75","5758.05","5799.50"
"13 Dec 2012","5818.7","5825.75","5759.8","5769.50"
"12 Dec 2012","5832.65","5841.65","5794","5808.10"
"11 Dec 2012","5841.95","5880.95","5781.5","5816.40"
"10 Dec 2012","5832.05","5838.8","5809","5829.10"
"07 Dec 2012","5851.55","5868.1","5806.95","5824.40"
"06 Dec 2012","5838.1","5858.5","5761.85","5848.60"
"05 Dec 2012","5820.25","5833.7","5808.4","5816.30"
"04 Dec 2012","5782.25","5810.8","5774.75","5805.20"
"03 Dec 2012","5785.05","5806.45","5768.6","5785.60"
"30 Nov 2012","5744.1","5790.35","5736.9","5786.10"
"29 Nov 2012","5652.4","5740.6","5652.4","5734.50"
"27 Nov 2012","5573.35","5649.2","5573.35","5644.30"
"26 Nov 2012","5553.35","5563.1","5541.35","5554.20"
"23 Nov 2012","5538.75","5543.75","5502.25","5534.80"
"22 Nov 2012","5527.45","5545.1","5510.5","5532.20"
"21 Nov 2012","5485.05","5520.2","5465.3","5515.70"
"20 Nov 2012","5507.75","5519.05","5452.5","5475.60"
"19 Nov 2012","5492.8","5508.05","5459.15","5479.30"
"16 Nov 2012","5541.4","5566.7","5477.2","5489.90"
"15 Nov 2012","5561.3","5561.3","5519.3","5546.70"
"13 Nov 2012","5594.35","5599.1","5569.15","5575.50"
"12 Nov 2012","5579.75","5610.45","5568.1","5589.20"
"09 Nov 2012","5621.35","5643.95","5570.45","5577.90"
"08 Nov 2012","5601.6","5633.15","5592.2","5627.80"
"07 Nov 2012","5600.55","5660.25","5596.15","5644.90"
"06 Nov 2012","5577.35","5610.8","5577.35","5605.20"
"05 Nov 2012","5577.7","5593.1","5562.8","5586.10"
"02 Nov 2012","5575.15","5594.9","5568.9","5581.80"
"01 Nov 2012","5495","5536.35","5491.3","5531.60"
"31 Oct 2012","5475.1","5507.55","5465.1","5503.20"
"30 Oct 2012","5531.45","5563.4","5468.65","5476.10"
"29 Oct 2012","5543.9","5573.7","5519.35","5539.20"
"26 Oct 2012","5569.1","5582.25","5522.65","5543.10"
"25 Oct 2012","5574.5","5598.15","5570.65","5587.80"
"23 Oct 2012","5600","5606.3","5567.9","5576.40"
"22 Oct 2012","5558.35","5604.05","5545.55","5601.30"
"19 Oct 2012","5592.9","5600.2","5548.2","5572.60"
"18 Oct 2012","5562.8","5609.4","5542.75","5606.20"
"17 Oct 2012","5566.9","5572.7","5524.05","5549.90"
"16 Oct 2012","5594.6","5605.25","5527.45","5538.70"
"15 Oct 2012","5571.5","5585.8","5549.3","5578.90"
"12 Oct 2012","5577.85","5620.9","5563.8","5573.10"
"11 Oct 2012","5553.35","5611.3","5527.8","5599.80"
"10 Oct 2012","5568.05","5579.05","5539.5","5543.70"
"09 Oct 2012","5594.85","5619.55","5569.9","5596.60"
"08 Oct 2012","5637.45","5637.45","5559.2","5567.70"
"05 Oct 2012","5695.4","5698.1","5146.65","5633.30"
"04 Oct 2012","5635.25","5691.75","5635.25","5671.60"
"03 Oct 2012","5609.7","5630.85","5602.7","5617.90"
"01 Oct 2012","5585.1","5605.2","5578.05","5602.00"
"28 Sep 2012","5557.45","5611.6","5557.45","5583.70"
"27 Sep 2012","5540.95","5562.85","5517.3","5527.10"
"26 Sep 2012","5523.35","5542.3","5508.75","5532.20"
"25 Sep 2012","5537.7","5567.15","5518.1","5540.60"
"24 Sep 2012","5546.15","5569.35","5526.4","5532.60"
"21 Sep 2012","5437.1","5569.55","5437.1","5545.50"
"20 Sep 2012","5404.15","5444.35","5401.6","5417.70"
"18 Sep 2012","5448.1","5472","5436.05","5456.80"
"17 Sep 2012","5461.25","5482.35","5425.05","5454.30"
"14 Sep 2012","5368.3","5423.35","5368.3","5415.80"
"13 Sep 2012","5294.05","5306.25","5278.35","5290.40"
"12 Sep 2012","5268.25","5294","5258.05","5290.70"
"11 Sep 2012","5210.4","5258.9","5207.55","5256.00"
"10 Sep 2012","5228.65","5241.4","5217.7","5233.30"
"08 Sep 2012","5209.65","5232.6","5209.65","5226.00"
"07 Sep 2012","5174.3","5212.5","5174.3","5208.40"
"06 Sep 2012","5093.95","5134.95","5093.95","5114.80"
"05 Sep 2012","5120.5","5132.15","5092.05","5100.70"
"04 Sep 2012","5117.2","5148.6","5107.25","5145.60"
"03 Sep 2012","5141.55","5161.2","5110.6","5121.00"
"31 Aug 2012","5159.65","5167.85","5105.3","5126.30"
"30 Aug 2012","5133.35","5194.4","5118.55","5173.70"
"29 Aug 2012","5198.95","5200","5143.7","5149.40"
"28 Aug 2012","5208.65","5217.8","5166.6","5191.20"
"27 Aug 2012","5249.85","5260.85","5207.45","5210.50"
"24 Aug 2012","5255.75","5258.95","5231.7","5248.80"
"23 Aug 2012","5286.35","5307.6","5255.15","5274.90"
"22 Aug 2012","5264.95","5295.9","5264.55","5275.50"
"21 Aug 2012","5240.7","5289.95","5240.7","5286.20"
"17 Aug 2012","5242.05","5273.2","5215.8","5238.70"
"16 Aug 2012","5258.6","5263.75","5230.9","5237.20"
"14 Aug 2012","5220.35","5259.65","5207.45","5253.70"
"13 Aug 2012","5188.5","5229","5186.4","5224.30"
"10 Aug 2012","5183.65","5200.3","5167.65","5191.80"
"09 Aug 2012","5219.95","5238.45","5185.35","5196.00"
"08 Aug 2012","5221.8","5248.2","5204.15","5211.20"
"07 Aug 2012","5177.05","5228.25","5166.95","5214.40"
"06 Aug 2012","5144.05","5178.5","5144.05","5166.20"
"03 Aug 2012","5092.45","5110.95","5059.95","5106.20"
"02 Aug 2012","5119.5","5121.7","5100.4","5119.40"
"01 Aug 2012","5105.45","5131.6","5098.95","5125.80"
"31 Jul 2012","5096.8","5117","5041.35","5112.20"
"30 Jul 2012","5011.3","5089.4","5011.3","5084.10"
"27 Jul 2012","5009.55","5041.9","4966.8","4986.20"
"26 Jul 2012","5022.95","5023.05","4931.9","4941.30"
"25 Jul 2012","5020.7","5022.2","4979.1","5009.00"
"24 Jul 2012","5025.2","5041.1","5002.1","5029.10"
"23 Jul 2012","5064.4","5064.4","5006.4","5016.30"
"20 Jul 2012","5123.15","5126.7","5089.1","5099.70"
"19 Jul 2012","5135.9","5145.65","5122.8","5131.10"
"18 Jul 2012","5093.35","5113.45","5062.9","5107.60"
"17 Jul 2012","5121.9","5132.35","5078.4","5088.40"
"16 Jul 2012","5127.3","5140.9","5090.4","5096.00"
"13 Jul 2012","5139","5162.55","5115.25","5122.90"
"12 Jul 2012","5140.65","5155.45","5115.4","5132.60"
"11 Jul 2012","5206.05","5225.5","5191.75","5196.00"
"10 Jul 2012","5174.7","5233.9","5174.7","5231.20"
"09 Jul 2012","5180.85","5191.6","5146.7","5165.20"
"06 Jul 2012","5219.95","5219.95","5182.85","5208.70"
"05 Jul 2012","5192.45","5227.9","5184.9","5222.00"
"04 Jul 2012","5199.65","5208.35","5168.2","5196.80"
"03 Jul 2012","5180.9","5202.1","5160","5180.90"
"02 Jul 2012","5163.5","5186","5147.55","5163.70"
"29 Jun 2012","5070.35","5164.85","5070.35","5159.10"
"28 Jun 2012","5033.05","5043.5","5009.05","5034.90"
"27 Jun 2012","5031","5043.35","5015.45","5027.10"
"26 Jun 2012","4989.7","5017.25","4981.65","5006.70"
"25 Jun 2012","5034.85","5073.2","4987.6","4995.70"
"22 Jun 2012","4988.35","5037.25","4974.1","5024.30"
"21 Jun 2012","4977.3","5045.9","4973.4","5041.50"
"20 Jun 2012","4984.7","5014.25","4975.6","4996.70"
"19 Jun 2012","4928.5","4984.65","4922.3","4975.70"
"18 Jun 2012","5043.5","5062.65","4919.9","4940.70"
"15 Jun 2012","4949.8","5020.3","4949.8","5014.00"
"14 Jun 2012","4989.85","5010.15","4930.95","4937.30"
"13 Jun 2012","4998.85","5026.6","4981.85","5003.40"
"12 Jun 2012","4907","5007.25","4906.05","4997.30"
"11 Jun 2012","4980.2","5010.75","4926.7","4939.30"
"08 Jun 2012","4932.7","4969.7","4886.7","4956.10"
"07 Jun 2012","4919.35","4944.3","4897.45","4937.40"
"06 Jun 2012","4780.5","4899.65","4780.5","4887.20"
"05 Jun 2012","4764.8","4795.35","4745.5","4760.90"
"04 Jun 2012","4708.3","4755.25","4673.3","4746.90"
"01 Jun 2012","4812.35","4826.35","4737.05","4745.40"
"31 May 2012","4795.85","4841.45","4781.1","4823.40"
"30 May 2012","4861.6","4870.4","4836.15","4841.20"
"29 May 2012","4897.45","4911.95","4875.7","4883.40"
"28 May 2012","4826.75","4888.8","4826.75","4881.00"
"25 May 2012","4800.45","4831.2","4787.15","4816.80"
"24 May 2012","4759.7","4822.55","4730.8","4813.30"
"23 May 2012","4748.05","4752.6","4707.6","4736.40"
"22 May 2012","4848.6","4854.1","4753.25","4762.90"
"21 May 2012","4787.6","4837.85","4787.6","4807.70"
"18 May 2012","4711.5","4804.9","4693.8","4789.60"
"17 May 2012","4780.55","4827.55","4754.8","4773.40"
"16 May 2012","4789.55","4789.55","4743.1","4763.40"
"15 May 2012","4782.4","4855.6","4781.6","4846.30"
"14 May 2012","4839.7","4861.45","4782.9","4814.40"
"11 May 2012","4850.1","4880.35","4812.1","4835.00"
"10 May 2012","4886.45","4941.05","4858.3","4872.50"
"09 May 2012","4883.95","4923.05","4863.7","4878.60"
"08 May 2012","5020.05","5028.6","4894.7","4910.90"
"07 May 2012","4930.05","5029.05","4892.2","5019.40"
"04 May 2012","5064.3","5072.25","4973.2","4988.00"
"03 May 2012","5111.7","5113.6","5075.7","5082.60"
"02 May 2012","5148.85","5174.6","5123.1","5135.00"
"30 Apr 2012","5098.55","5155.65","5098.55","5143.30"
"28 Apr 2012","5102","5111.55","5091.3","5104.60"
"27 Apr 2012","5088.55","5122.6","5052.6","5086.10"
"26 Apr 2012","5114.8","5114.8","5082.4","5088.30"
"25 Apr 2012","5123.3","5138.85","5064.25","5104.20"
"24 Apr 2012","5121.9","5135.2","5085.6","5123.70"
"23 Apr 2012","5185.8","5217.45","5097.95","5109.30"
"20 Apr 2012","5220.75","5239.7","5156.65","5197.00"
"19 Apr 2012","5228.7","5245.55","5202.7","5236.00"
"18 Apr 2012","5230.15","5256.4","5206.2","5211.70"
"17 Apr 2012","5178.4","5210.7","5129.7","5204.50"
"16 Apr 2012","5111","5151.15","5105.5","5145.00"
"13 Apr 2012","5170.1","5220","5108.7","5124.90"
"12 Apr 2012","5157.7","5201.35","5157.7","5187.40"
"11 Apr 2012","5132.3","5178.3","5112.7","5141.10"
"10 Apr 2012","5168.4","5173.45","5129.1","5160.60"
"09 Apr 2012","5205.15","5205.15","5146.3","5152.00"
"04 Apr 2012","5244.75","5252.05","5220.3","5238.60"
"03 Apr 2012","5254.5","5287.2","5254.5","5269.50"
"02 Apr 2012","5200.75","5239.05","5190.2","5225.30"
"30 Mar 2012","5104.15","5208.3","5104.15","5200.10"
"29 Mar 2012","5048.7","5093.1","5036.05","5081.20"
"28 Mar 2012","5128.6","5131.35","5065.7","5089.10"
"27 Mar 2012","5132.75","5170.65","5086.4","5138.10"
"26 Mar 2012","5170.55","5170.55","5076.35","5084.10"
"23 Mar 2012","5146.95","5205.05","5114.35","5173.70"
"22 Mar 2012","5256.85","5284.05","5107.35","5124.50"
"21 Mar 2012","5161.9","5266.75","5151.2","5260.00"
"20 Mar 2012","5146.4","5186.7","5124.9","5168.10"
"19 Mar 2012","5224.65","5226.85","5127.5","5146.30"
"16 Mar 2012","5270.75","5332.85","5197.65","5208.60"
"15 Mar 2012","5354.95","5354.95","5252.9","5270.80"
"14 Mar 2012","5370.1","5383.8","5330","5356.30"
"13 Mar 2012","5280.7","5328","5280.7","5319.50"
"12 Mar 2012","5296.3","5299.1","5220.8","5254.50"
"09 Mar 2012","5171.2","5231.8","5171.2","5224.70"
"07 Mar 2012","5104","5135.8","5062.95","5110.30"
"06 Mar 2012","5158.55","5269.55","5102.95","5116.70"
"05 Mar 2012","5233.25","5233.25","5157.3","5170.30"
"03 Mar 2012","5247.3","5257.1","5242.35","5247.10"
"02 Mar 2012","5254.45","5283.75","5208.1","5246.80"
"01 Mar 2012","5257.3","5258.2","5190.85","5229.90"
"29 Feb 2012","5302.45","5344.05","5237.6","5273.10"
"28 Feb 2012","5179.35","5273.8","5179.35","5261.50"
"27 Feb 2012","5316.35","5316.35","5142.9","5155.10"
"24 Feb 2012","5348.3","5392.3","5276.65","5300.90"
"23 Feb 2012","5358.35","5401.2","5320.05","5351.70"
"22 Feb 2012","5493.85","5514.05","5357.45","5371.00"
"21 Feb 2012","5449.95","5504.45","5449.95","5491.60"
"17 Feb 2012","5456.8","5496.65","5432.9","5451.90"
"16 Feb 2012","5399.1","5422.25","5372.4","5413.60"
"15 Feb 2012","5336.15","5423.05","5336.15","5414.10"
"14 Feb 2012","5264.45","5309.35","5260.1","5299.30"
"13 Feb 2012","5264.05","5294.8","5233.35","5272.30"
"10 Feb 2012","5276.45","5309.1","5223.25","5263.70"
"09 Feb 2012","5221.15","5296.05","5219.1","5286.80"
"08 Feb 2012","5211.45","5268","5198.95","5241.70"
"07 Feb 2012","5279.8","5279.8","5193.05","5204.20"
"06 Feb 2012","5236.2","5264.65","5203.55","5237.50"
"03 Feb 2012","5147.65","5200.2","5127.85","5191.90"
"02 Feb 2012","5138.3","5163.3","5096.3","5142.60"
"01 Feb 2012","5068.85","5115.6","5034.75","5108.20"
"31 Jan 2012","4991.1","5083.9","4991.1","5069.70"
"30 Jan 2012","5040.15","5040.15","4949.95","4959.70"
"27 Jan 2012","5079.25","5079.85","5036.85","5074.10"
"25 Jan 2012","5014.15","5041.65","5000.9","5031.00"
"24 Jan 2012","4926.5","5007.3","4915.3","4994.20"
"23 Jan 2012","4894.4","4929.9","4892.7","4911.10"
"20 Jan 2012","4904.9","4927.6","4871.1","4913.60"
"19 Jan 2012","4852.05","4887.65","4852.05","4883.00"
"18 Jan 2012","4843.1","4846.85","4797.65","4819.40"
"17 Jan 2012","4772.9","4842.8","4772.9","4834.40"
"16 Jan 2012","4720","4753.4","4700.1","4747.60"
"13 Jan 2012","4729.15","4768.05","4709.55","4738.10"
"12 Jan 2012","4705.15","4736.4","4676","4703.80"
"11 Jan 2012","4715.45","4735.5","4698.7","4721.60"
"10 Jan 2012","4622.5","4710.45","4622.5","4704.20"
"09 Jan 2012","4599.75","4612.65","4552","4598.50"
"07 Jan 2012","4603.7","4609","4596.6","4599.20"
"06 Jan 2012","4581.6","4638.7","4541.8","4602.50"
"05 Jan 2012","4600.6","4629.9","4584.2","4602.90"
"04 Jan 2012","4620","4630","4582","4601.10"
"03 Jan 2012","4518.15","4618.65","4518.15","4612.00"
"02 Jan 2012","4490.5","4498.35","4438.9","4485.90"
"30 Dec 2011","4506.9","4536.45","4459.05","4477.30"
"29 Dec 2011","4526.75","4543.8","4490.15","4495.50"
"28 Dec 2011","4595.25","4595.25","4527.7","4547.10"
"27 Dec 2011","4621","4641.2","4565.9","4590.50"
"26 Dec 2011","4565.5","4627.25","4565.5","4619.90"
"23 Dec 2011","4608.65","4613.3","4542.6","4562.00"
"22 Dec 2011","4496.8","4589.65","4486.6","4584.40"
"21 Dec 2011","4484.6","4557.3","4458.8","4543.10"
"20 Dec 2011","4500.35","4500.35","4397.35","4408.40"
"19 Dec 2011","4504.45","4504.45","4429.1","4481.50"
"16 Dec 2011","4624.65","4684.35","4507.2","4527.90"
"15 Dec 2011","4592.75","4639.1","4551.85","4619.50"
"14 Dec 2011","4661.4","4706.85","4622.1","4634.50"
"13 Dec 2011","4617.3","4693.55","4608.3","4671.20"
"12 Dec 2011","4775.6","4778.9","4634.35","4642.90"
"09 Dec 2011","4754.1","4790.9","4720.1","4742.50"
"08 Dec 2011","4904.35","4913.75","4793.15","4814.30"
"07 Dec 2011","4916.1","4960.6","4904.35","4925.10"
"05 Dec 2011","4903.55","4921.7","4873.05","4907.10"
"02 Dec 2011","4805.65","4925.05","4787.1","4914.70"
"01 Dec 2011","4823.9","4872.75","4782.7","4802.20"
"30 Nov 2011","4659.1","4726.75","4646.1","4709.20"
"29 Nov 2011","4749.8","4754.1","4676.85","4691.20"
"28 Nov 2011","4657.25","4745.45","4657.25","4739.10"
"25 Nov 2011","4623.65","4661.8","4591.55","4608.30"
"24 Nov 2011","4593.45","4654.85","4528.8","4644.40"
"23 Nov 2011","4667.25","4667.25","4537.45","4592.50"
"22 Nov 2011","4678.45","4733.45","4666.4","4694.40"
"21 Nov 2011","4757.9","4757.9","4652.6","4664.80"
"18 Nov 2011","4782.4","4792.9","4720.6","4784.30"
"17 Nov 2011","4899.5","4907.05","4798.3","4811.80"
"16 Nov 2011","4929.55","4932.45","4861.55","4902.20"
"15 Nov 2011","5012.85","5034.65","4924.65","4937.30"
"14 Nov 2011","5089.45","5105.15","5020.25","5027.00"
"11 Nov 2011","5051.85","5084.4","5027.65","5049.80"
"09 Nov 2011","5186.9","5193.9","5094.05","5102.40"
"08 Nov 2011","5175.85","5187.7","5137.5","5170.10"
"04 Nov 2011","5195","5206.1","5143.2","5169.10"
"03 Nov 2011","5119.95","5159.2","5086.85","5145.70"
"02 Nov 2011","5098.55","5170.45","5096.2","5133.80"
"01 Nov 2011","5153.7","5181.45","5113.05","5132.60"
"31 Oct 2011","5215.9","5220.3","5178.5","5193.40"
"28 Oct 2011","5183.85","5231.45","5181.5","5217.50"
"26 Oct 2011","5073.6","5083.55","5063.75","5068.30"
"25 Oct 2011","5007","5070.7","4959.75","5054.20"
"24 Oct 2011","4989.8","5023.4","4962.5","4974.40"
"21 Oct 2011","4991.1","5006.35","4925.85","4936.40"
"20 Oct 2011","4981.5","4984.95","4928.25","4978.90"
"19 Oct 2011","4969.55","5032.5","4969.55","5024.90"
"18 Oct 2011","4953.7","4953.7","4910.35","4934.00"
"17 Oct 2011","5041.05","5046.55","4980.6","5010.40"
"14 Oct 2011","4959.35","5029.2","4957.3","5021.20"
"13 Oct 2011","5018","5029","4967.1","4976.30"
"12 Oct 2011","4906.2","5000.65","4898.35","4992.10"
"11 Oct 2011","4907.65","4937.8","4866.15","4875.80"
"10 Oct 2011","4789.05","4883.2","4783.05","4874.30"
"07 Oct 2011","4775.9","4824.8","4766.55","4789.90"
"05 Oct 2011","4704.1","4734.8","4656.1","4665.70"
"04 Oct 2011","4744.3","4788.2","4652.1","4688.00"
"03 Oct 2011","4803.05","4803.05","4745.05","4766.10"
"30 Sep 2011","4906.45","4939.2","4842.15","4860.10"
"29 Sep 2011","4849.45","4941.5","4828.3","4927.00"
"28 Sep 2011","4921.05","4921.05","4843.75","4867.40"
"27 Sep 2011","4824.1","4903.25","4824.1","4892.30"
"26 Sep 2011","4813","4813","4694.25","4765.60"
"23 Sep 2011","4814.4","4863.9","4768.4","4804.20"
"22 Sep 2011","4990.6","4990.6","4843.15","4855.80"
"21 Sep 2011","5065.8","5084.45","5033.45","5056.00"
"20 Sep 2011","4965.55","5062.1","4960.45","5054.00"
"19 Sep 2011","4990.7","4990.7","4945.6","4956.70"
"16 Sep 2011","5035.05","5055.15","4988.4","5004.00"
"15 Sep 2011","4972.6","5009.05","4897.55","4995.40"
"14 Sep 2011","4887.35","4943.25","4846.65","4931.10"
"13 Sep 2011","4899.15","4954.6","4840.3","4867.20"
"12 Sep 2011","4922.3","4922.3","4843.55","4873.30"
"09 Sep 2011","5081.6","5088.45","4976.4","4986.30"
"08 Sep 2011","5062.75","5091.05","5027.7","5074.50"
"07 Sep 2011","4999.75","5076.5","4999.75","5050.80"
"06 Sep 2011","4927.8","4993.1","4879.5","4986.40"
"05 Sep 2011","4928.8","4959.45","4901.1","4947.60"
"02 Sep 2011","5011.65","5011.65","4921.9","4963.30"
"30 Aug 2011","4889.7","4934.6","4852.8","4921.10"
"29 Aug 2011","4730","4857.45","4730","4844.80"
"26 Aug 2011","4774.65","4804.7","4657.1","4681.40"
"25 Aug 2011","4846.3","4847.35","4761.9","4774.50"
"24 Aug 2011","4868.9","4899.95","4812.25","4825.10"
"23 Aug 2011","4856.95","4896.1","4800.55","4881.70"
"22 Aug 2011","4782.15","4841.85","4747.5","4835.30"
"19 Aug 2011","4800.05","4825.55","4731.05","4783.50"
"18 Aug 2011","4998.9","5001.5","4858.6","4870.50"
"17 Aug 2011","4965.5","5034.9","4947.35","4980.70"
"16 Aug 2011","5053.35","5063.8","4950.85","4969.60"
"12 Aug 2011","5116.9","5116.9","4993.75","5009.20"
"11 Aug 2011","5065.85","5113.9","5059.8","5070.20"
"10 Aug 2011","5107.1","5114.25","5057.95","5093.10"
"09 Aug 2011","4910.95","5092.65","4892.85","5003.90"
"08 Aug 2011","5032.4","5129.8","4987.2","5052.50"
"05 Aug 2011","5146.2","5149.15","5044.35","5138.90"
"04 Aug 2011","5320.2","5349.8","5243.5","5250.70"
"03 Aug 2011","5316.25","5325.9","5286.4","5313.90"
"02 Aug 2011","5398.2","5398.2","5339.2","5361.00"
"01 Aug 2011","5428.55","5457.7","5390.5","5417.50"
"29 Jul 2011","5405.8","5441.5","5378.8","5391.20"
"28 Jul 2011","5425.9","5437.25","5402.2","5412.90"
"27 Jul 2011","5504.35","5509","5445","5470.50"
"26 Jul 2011","5595.3","5609.05","5479","5493.10"
"25 Jul 2011","5545.95","5605.3","5529.75","5588.60"
"22 Jul 2011","5487.95","5552.55","5483.05","5546.00"
"21 Jul 2011","5478.9","5497.2","5451.4","5458.90"
"20 Jul 2011","5564","5570.4","5480.05","5489.10"
"19 Jul 2011","5504.6","5556.3","5493.85","5540.60"
"18 Jul 2011","5512.4","5530.6","5488.3","5502.30"
"15 Jul 2011","5529.8","5558.45","5494.35","5511.80"
"14 Jul 2011","5493.1","5574.85","5469.95","5527.20"
"13 Jul 2011","5460.9","5516","5460.9","5506.60"
"12 Jul 2011","5482.9","5501.55","5420.7","5447.80"
"11 Jul 2011","5564.05","5565.1","5517.4","5531.40"
"08 Jul 2011","5650.35","5652.6","5566","5574.40"
"07 Jul 2011","5556.85","5651.25","5556.85","5645.70"
"06 Jul 2011","5546.6","5576.7","5536.6","5550.30"
"05 Jul 2011","5578.65","5578.65","5536.05","5554.20"
"04 Jul 2011","5584.55","5590","5553.75","5571.00"
"01 Jul 2011","5601.4","5601.4","5523.65","5541.60"
"30 Jun 2011","5523.7","5562.3","5518.1","5553.50"
"29 Jun 2011","5482.45","5517.7","5482.45","5512.10"
"28 Jun 2011","5469.5","5482.95","5424.75","5465.00"
"27 Jun 2011","5364.7","5471.4","5360.4","5451.30"
"24 Jun 2011","5265.85","5394.65","5265.85","5389.30"
"23 Jun 2011","5203.4","5255.65","5181.2","5246.60"
"22 Jun 2011","5238.75","5248.25","5195.75","5210.90"
