,date,instrument,ROE,Free_Cash_Flow,PE_TTM,market_cap,amount,open,close
602482,2022/12/14,601012.SHA,20.7643,14729468928,27.0568,3.3837E+11,2628313251,860.9665,858.08246
602483,2022/12/15,601012.SHA,20.7643,14729468928,27.390236,3.4254E+11,2275752113,853.6604,868.6571
602484,2022/12/16,601012.SHA,20.7643,14729468928,27.0568,3.3837E+11,2162305373,865.19635,858.08246
602485,2022/12/19,601012.SHA,20.7643,14729468928,27.038614,3.38142E+11,2038604701,855.583,857.5057
602486,2022/12/20,601012.SHA,20.7643,14729468928,27.159863,3.39659E+11,2276086652,856.5444,861.351
602487,2022/12/21,601012.SHA,20.7643,14729468928,26.438429,3.30636E+11,2266710525,857.5057,838.4714
602488,2022/12/22,601012.SHA,20.7643,14729468928,24.77125,3.09787E+11,6146677326,837.31775,785.59827
602489,2022/12/23,601012.SHA,20.7643,14729468928,24.577251,3.07361E+11,2845628393,772.9087,779.44574
605098,2022/1/4,601088.SHA,11.2136,34857816064,9.741613,4.51611E+11,1161711704,45.97217,45.432495
605099,2022/1/5,601088.SHA,11.2136,34857816064,9.600183,4.45055E+11,783514479,45.0927,44.772896
605100,2022/1/6,601088.SHA,11.2136,34857816064,9.523038,4.41479E+11,530733862,44.772896,44.413113
605101,2022/1/7,601088.SHA,11.2136,34857816064,9.6473255,4.4724E+11,679554036,44.473076,44.992764
605102,2022/1/10,601088.SHA,11.2136,34857816064,9.763042,4.52605E+11,715831501,44.972775,45.532436
605103,2022/1/11,601088.SHA,11.2136,34857816064,9.728756,4.51015E+11,499923090,45.172653,45.37253
605104,2022/1/12,601088.SHA,11.2136,34857816064,9.7844715,4.53598E+11,610934453,45.472473,45.632374
605105,2022/1/13,601088.SHA,11.2136,34857816064,9.93876,4.60751E+11,917740183,45.77229,46.35194
605106,2022/1/14,601088.SHA,11.2136,34857816064,9.651611,4.47439E+11,621310129,46.17205,45.012753
605107,2022/1/17,601088.SHA,11.2136,34857816064,9.595897,4.44856E+11,375583138,45.192642,44.752907
605108,2022/1/18,601088.SHA,11.2136,34857816064,10.003047,4.63731E+11,872344559,44.752907,46.65176
605109,2022/1/19,601088.SHA,11.2136,34857816064,10.075906,4.67109E+11,810791622,46.671745,46.991554
605110,2022/1/20,601088.SHA,11.2136,34857816064,10.23448,4.7446E+11,748429410,46.711723,47.731106
605111,2022/1/21,601088.SHA,11.2136,34857816064,10.290195,4.77043E+11,824951529,47.97096,47.990948
605112,2022/1/24,601088.SHA,11.2136,34857816064,10.337339,4.79229E+11,707766637,47.990948,48.210815
605113,2022/1/25,601088.SHA,11.2136,34857816064,10.028762,4.64923E+11,684720548,47.851032,46.771687
605114,2022/1/26,601088.SHA,11.2136,34857816064,9.930188,4.60354E+11,724579705,46.771687,46.311966
605115,2022/1/27,601088.SHA,11.2136,34857816064,10.063048,4.66513E+11,850012419,46.35194,46.93159
605116,2022/1/28,601088.SHA,11.2136,34857816064,9.660183,4.47836E+11,876366235,46.491856,45.052727
605117,2022/2/7,601088.SHA,11.2136,34857816064,10.075906,4.67109E+11,942552425,46.15206,46.991554
605118,2022/2/8,601088.SHA,11.2136,34857816064,10.697346,4.95918E+11,1950529864,47.97096,49.889797
605119,2022/2/9,601088.SHA,11.2136,34857816064,10.474484,4.85587E+11,1215549197,49.929775,48.850426
605120,2022/2/10,601088.SHA,11.2136,34857816064,10.971637,5.08634E+11,1572204002,48.110874,51.169025
605121,2022/2/11,601088.SHA,11.2136,34857816064,11.190212,5.18767E+11,1890513855,50.689316,52.188408
605122,2022/2/14,601088.SHA,11.2136,34857816064,11.044496,5.12012E+11,843883327,52.088467,51.50882
605123,2022/2/15,601088.SHA,11.2136,34857816064,10.757347,4.987E+11,823307536,51.02911,50.16963
605124,2022/2/16,601088.SHA,11.2136,34857816064,10.795919,5.00488E+11,590504857,50.16963,50.34952
605125,2022/2/17,601088.SHA,11.2136,34857816064,10.847349,5.02872E+11,659762952,49.96975,50.589375
605126,2022/2/18,601088.SHA,11.2136,34857816064,11.053067,5.12409E+11,1053350158,50.52941,51.548794
605127,2022/2/21,601088.SHA,11.2136,34857816064,11.318787,5.24728E+11,1052582414,51.928566,52.788044
605128,2022/2/22,601088.SHA,11.2136,34857816064,11.400216,5.28503E+11,1010654079,52.328323,53.167812
605129,2022/2/23,601088.SHA,11.2136,34857816064,10.933064,5.06846E+11,1168213678,52.92796,50.989132
605130,2022/2/24,601088.SHA,11.2136,34857816064,10.928779,5.06647E+11,1052016543,51.069084,50.969147
605131,2022/2/25,601088.SHA,11.2136,34857816064,10.5302,4.8817E+11,1597612382,50.489437,49.11027
605132,2022/2/28,601088.SHA,11.2136,34857816064,10.8173485,5.01481E+11,1189630548,48.970356,50.44946
605133,2022/3/1,601088.SHA,11.2136,34857816064,11.164497,5.17575E+11,1048989336,50.689316,52.068478
605134,2022/3/2,601088.SHA,11.2136,34857816064,11.271643,5.22542E+11,840310293,52.568176,52.568176
605135,2022/3/3,601088.SHA,11.2136,34857816064,11.558791,5.35854E+11,1237108001,52.688103,53.907368
605136,2022/3/4,601088.SHA,11.2136,34857816064,11.6659355,5.40821E+11,1191403247,53.567574,54.407063
605137,2022/3/7,601088.SHA,11.2136,34857816064,11.593077,5.37443E+11,1146330394,55.56636,54.06727
605138,2022/3/8,601088.SHA,11.2136,34857816064,11.083068,5.138E+11,1719367936,53.367695,51.68871
605139,2022/3/9,601088.SHA,11.2136,34857816064,11.537362,5.34861E+11,1656967421,52.24837,53.807426
605140,2022/3/10,601088.SHA,11.2136,34857816064,11.387359,5.27907E+11,1589979821,52.768055,53.10785
605141,2022/3/11,601088.SHA,11.2136,34857816064,11.52879,5.34463E+11,1327325068,53.307728,53.767452
605142,2022/3/14,601088.SHA,11.2136,34857816064,11.228785,5.20555E+11,1273140253,52.568176,52.368298
605143,2022/3/15,601088.SHA,11.2136,34857816064,10.341625,4.79427E+11,2079574039,51.96854,48.230804
605144,2022/3/16,601088.SHA,11.2136,34857816064,10.628773,4.92739E+11,1279233136,49.070293,49.569992
605145,2022/3/17,601088.SHA,11.2136,34857816064,10.444484,4.84196E+11,1760950440,49.96975,48.710514
605146,2022/3/18,601088.SHA,11.2136,34857816064,10.727346,4.97309E+11,1404722889,48.27078,50.029713
605147,2022/3/21,601088.SHA,11.2136,34857816064,11.185926,5.18568E+11,1240331574,50.329533,52.16842
605148,2022/3/22,601088.SHA,11.2136,34857816064,11.520219,5.34066E+11,1243834936,51.908577,53.727474
605149,2022/3/23,601088.SHA,11.2136,34857816064,11.378787,5.27509E+11,826638775,53.947342,53.067875
605150,2022/3/24,601088.SHA,11.2136,34857816064,11.657364,5.40424E+11,944498148,53.747463,54.36709
605151,2022/3/25,601088.SHA,11.2136,34857816064,11.648792,5.40026E+11,1002503815,53.807426,54.327114
605152,2022/3/28,601088.SHA,13.6403,84743659520,11.549029,5.80558E+11,2193528708,55.986107,58.404644
605153,2022/3/29,601088.SHA,13.6403,84743659520,11.888939,5.97645E+11,1961835230,57.96491,60.123604
605154,2022/3/30,601088.SHA,13.6403,84743659520,11.473933,5.76783E+11,1729837449,59.364063,58.02487
605155,2022/3/31,601088.SHA,13.6403,84743659520,11.766414,5.91486E+11,1334963105,58.26473,59.50398
605156,2022/4/1,601088.SHA,13.6403,84743659520,11.671555,5.86717E+11,1054770029,58.56455,59.02427
605157,2022/4/6,601088.SHA,13.6403,84743659520,11.541124,5.80161E+11,1052349102,58.304703,58.36467
605158,2022/4/7,601088.SHA,13.6403,84743659520,11.770366,5.91685E+11,1118962877,58.164787,59.523968
605159,2022/4/8,601088.SHA,13.6403,84743659520,12.082608,6.07381E+11,1338815285,60.003677,61.103012
605160,2022/4/11,601088.SHA,13.6403,84743659520,12.371137,6.21885E+11,1825376314,60.26352,62.562126
605161,2022/4/12,601088.SHA,13.6403,84743659520,12.232801,6.14931E+11,1450593257,63.161762,61.86255
605162,2022/4/13,601088.SHA,13.6403,84743659520,12.643855,6.35594E+11,1277764937,61.882538,63.94129
605163,2022/4/14,601088.SHA,13.6403,84743659520,12.758476,6.41356E+11,1196920747,63.621487,64.52094
605164,2022/4/15,601088.SHA,13.6403,84743659520,12.2644205,6.1652E+11,1663234212,64.760796,62.022453
605165,2022/4/18,601088.SHA,13.6403,84743659520,11.845462,5.9546E+11,1981044692,60.163578,59.903736
605166,2022/4/19,601088.SHA,13.6403,84743659520,12.173514,6.1195E+11,1308560773,60.24353,61.562733
605167,2022/4/20,601088.SHA,13.6403,84743659520,11.683413,5.87313E+11,1311460180,60.963097,59.084232
605168,2022/4/21,601088.SHA,13.6403,84743659520,11.549029,5.80558E+11,1041494495,59.563942,58.404644
605169,2022/4/22,601088.SHA,13.6403,84743659520,11.734794,5.89896E+11,990100756,57.525177,59.344074
605170,2022/4/25,601088.SHA,13.6403,84743659520,11.343502,5.70227E+11,1436600658,58.02487,57.365273
605171,2022/4/26,601088.SHA,13.6403,84743659520,11.252596,5.65657E+11,1043327396,57.56515,56.905552
605172,2022/4/27,601088.SHA,13.6403,84743659520,11.450218,5.75591E+11,1182707913,56.605732,57.904945
605173,2022/4/28,601088.SHA,4.8993,10741636096,10.762761,6.20097E+11,2064170122,59.98369,62.382236
605174,2022/4/29,601088.SHA,4.8993,10741636096,10.614476,6.11553E+11,1486846257,62.382236,61.522755
605175,2022/5/5,601088.SHA,4.8993,10741636096,10.562749,6.08573E+11,1120504306,62.16237,61.22294
605176,2022/5/6,601088.SHA,4.8993,10741636096,10.428257,6.00824E+11,1171597024,60.463398,60.44341
605177,2022/5/9,601088.SHA,4.8993,10741636096,10.211002,5.88307E+11,954369048,59.76382,59.184174
605178,2022/5/10,601088.SHA,4.8993,10741636096,9.890291,5.69829E+11,1277285636,57.844982,57.3253
605179,2022/5/11,601088.SHA,4.8993,10741636096,10.083407,5.80956E+11,1053111910,57.145405,58.44462
605180,2022/5/12,601088.SHA,4.8993,10741636096,9.876497,5.69034E+11,784306124,58.52457,57.245346
605181,2022/5/13,601088.SHA,4.8993,10741636096,10.621373,6.1195E+11,1709283982,57.4852,61.562733
605182,2022/5/16,601088.SHA,4.8993,10741636096,10.690343,6.15924E+11,1181700707,61.562733,61.96249
605183,2022/5/17,601088.SHA,4.8993,10741636096,10.838629,6.24468E+11,1007971962,62.24232,62.821968
605184,2022/5/18,601088.SHA,4.8993,10741636096,10.745519,6.19103E+11,1009724360,62.402225,62.282295
605185,2022/5/19,601088.SHA,4.8993,10741636096,10.679997,6.15328E+11,989426398,61.562733,61.902527
605186,2022/5/20,601088.SHA,4.8993,10741636096,11.15589,6.42747E+11,1340844330,62.362247,64.66086
605187,2022/5/23,601088.SHA,4.8993,10741636096,11.200721,6.4533E+11,1178521706,65.060616,64.9207
605188,2022/5/24,601088.SHA,4.8993,10741636096,11.211066,6.45926E+11,1070922689,64.840744,64.98066
605189,2022/5/25,601088.SHA,4.8993,10741636096,11.424873,6.58244E+11,945319911,65.20053,66.21991
605190,2022/5/26,601088.SHA,4.8993,10741636096,11.493843,6.62218E+11,933445851,66.55971,66.61967
605191,2022/5/27,601088.SHA,4.8993,10741636096,11.893868,6.85265E+11,1476582187,66.679634,68.93827
605192,2022/5/30,601088.SHA,4.8993,10741636096,11.711099,6.74735E+11,1154029333,69.138145,67.87891
605193,2022/5/31,601088.SHA,4.8993,10741636096,11.711099,6.74735E+11,1341272815,67.67903,67.87891
605194,2022/6/1,601088.SHA,4.8993,10741636096,11.652474,6.71357E+11,1248521423,66.979454,67.539116
605195,2022/6/2,601088.SHA,4.8993,10741636096,11.445564,6.59436E+11,1094322313,66.959465,66.33984
605196,2022/6/6,601088.SHA,4.8993,10741636096,11.735238,6.76126E+11,1098876827,66.91949,68.01882
605197,2022/6/7,601088.SHA,4.8993,10741636096,11.621437,6.69569E+11,1113629592,67.47915,67.35922
605198,2022/6/8,601088.SHA,4.8993,10741636096,12.135263,6.99173E+11,1303815902,67.93887,70.33742
605199,2022/6/9,601088.SHA,4.8993,10741636096,12.011118,6.92021E+11,1133260058,69.797745,69.61786
605200,2022/6/10,601088.SHA,4.8993,10741636096,12.004221,6.91623E+11,1229439627,68.75838,69.57788
605201,2022/6/13,601088.SHA,4.8993,10741636096,11.6317835,6.70165E+11,1538402379,68.65844,67.41919
605202,2022/6/14,601088.SHA,4.8993,10741636096,11.900765,6.85663E+11,1077867306,66.75958,68.97824
605203,2022/6/15,601088.SHA,4.8993,10741636096,11.621437,6.69569E+11,1213322043,68.778366,67.35922
605204,2022/6/16,601088.SHA,4.8993,10741636096,11.173133,6.4374E+11,1732165098,67.37921,64.760796
605205,2022/6/17,601088.SHA,4.8993,10741636096,11.228309,6.46919E+11,1174105898,64.421005,65.080605
605206,2022/6/20,601088.SHA,4.8993,10741636096,10.704137,6.16719E+11,2001763701,63.96128,62.042442
605207,2022/6/21,601088.SHA,4.8993,10741636096,10.752416,6.195E+11,1199250098,61.96249,62.322273
605208,2022/6/22,601088.SHA,4.8993,10741636096,10.597234,6.1056E+11,1285741857,62.72203,61.422817
605209,2022/6/23,601088.SHA,4.8993,10741636096,10.814489,6.23077E+11,1004547071,61.46279,62.682053
605210,2022/6/24,601088.SHA,4.8993,10741636096,10.759313,6.19898E+11,1182393259,62.682053,62.362247
605211,2022/6/27,601088.SHA,4.8993,10741636096,11.18003,6.44137E+11,1414532633,62.522152,64.80077
605212,2022/6/28,601088.SHA,4.8993,10741636096,11.324866,6.52482E+11,1049070270,65.32046,65.64027
605213,2022/6/29,601088.SHA,4.8993,10741636096,11.369698,6.55065E+11,1046989760,65.54032,65.90011
605214,2022/6/30,601088.SHA,4.8993,10741636096,11.483498,6.61622E+11,1012811156,65.400406,66.55971
605215,2022/7/1,601088.SHA,4.8993,10741636096,11.421425,6.58045E+11,958944778,65.98006,66.19993
605216,2022/7/4,601088.SHA,4.8993,10741636096,11.5179825,6.63609E+11,1199667235,66.47975,66.75958
605217,2022/7/5,601088.SHA,4.8993,10741636096,11.862832,6.83477E+11,1505811588,67.319244,68.75838
605218,2022/7/6,601088.SHA,4.8993,10741636096,11.15589,6.42747E+11,1424990482,67.57909,64.66086
605219,2022/7/7,601088.SHA,4.8993,10741636096,11.449013,6.59635E+11,1132948485,64.66086,66.359825
605220,2022/7/8,601088.SHA,4.8993,10741636096,11.535225,6.64602E+11,1353716198,67.3992,66.85953
605221,2022/7/11,601088.SHA,4.8993,10741636096,10.000644,5.76187E+11,1528664888,64.89117,62.72813
605222,2022/7/12,601088.SHA,4.8993,10741636096,10.252384,5.90691E+11,829794485,62.74976,64.30715
605223,2022/7/13,601088.SHA,4.8993,10741636096,10.128238,5.83538E+11,579093948,63.16074,63.528454
605224,2022/7/14,601088.SHA,4.8993,10741636096,10.197208,5.87512E+11,475647899,63.74476,63.961063
605225,2022/7/15,601088.SHA,4.8993,10741636096,10.259281,5.91088E+11,1223759438,64.54508,64.35041
605226,2022/7/18,601088.SHA,4.8993,10741636096,10.528264,6.06586E+11,788326906,64.674866,66.03758
605227,2022/7/19,601088.SHA,4.8993,10741636096,10.37653,5.97844E+11,637570710,66.188995,65.085846
605228,2022/7/20,601088.SHA,4.8993,10741636096,10.259281,5.91088E+11,552748195,65.38867,64.35041
605229,2022/7/21,601088.SHA,4.8993,10741636096,9.6868305,5.58107E+11,1394664219,63.9178,60.759766
605230,2022/7/22,601088.SHA,4.8993,10741636096,9.773043,5.63074E+11,621838449,60.56509,61.300526
605231,2022/7/25,601088.SHA,4.8993,10741636096,9.862703,5.6824E+11,462414811,61.214005,61.862915
605232,2022/7/26,601088.SHA,4.8993,10741636096,10.017886,5.77181E+11,555406577,62.05759,62.836285
605233,2022/7/27,601088.SHA,4.8993,10741636096,9.942019,5.72809E+11,504469332,62.836285,62.360413
605234,2022/7/28,601088.SHA,4.8993,10741636096,9.910983,5.71021E+11,611873654,62.901173,62.16574
605235,2022/7/29,601088.SHA,4.8993,10741636096,9.690279,5.58305E+11,811162010,62.317154,60.781395
605236,2022/8/1,601088.SHA,4.8993,10741636096,9.807528,5.65061E+11,689876441,60.80303,61.51683
605237,2022/8/2,601088.SHA,4.8993,10741636096,9.645449,5.55723E+11,701155455,60.56509,60.500202
605238,2022/8/3,601088.SHA,4.8993,10741636096,9.524751,5.48769E+11,656159301,60.88955,59.743137
605239,2022/8/4,601088.SHA,4.8993,10741636096,9.521302,5.4857E+11,618292839,59.656616,59.721508
605240,2022/8/5,601088.SHA,4.8993,10741636096,9.410951,5.42212E+11,850562261,59.721508,59.029335
605241,2022/8/8,601088.SHA,4.8993,10741636096,9.61786,5.54133E+11,606752010,58.466946,60.327156
605242,2022/8/9,601088.SHA,4.8993,10741636096,9.82477,5.66054E+11,731444567,60.34879,61.62498
605243,2022/8/10,601088.SHA,4.8993,10741636096,9.776491,5.63273E+11,581094791,61.62498,61.322155
605244,2022/8/11,601088.SHA,4.8993,10741636096,9.810976,5.65259E+11,475593249,62.014328,61.53846
605245,2022/8/12,601088.SHA,4.8993,10741636096,9.979953,5.74995E+11,615751680,61.754765,62.59835
605246,2022/8/15,601088.SHA,4.8993,10741636096,10.07651,5.80558E+11,759098492,62.64161,63.204
605247,2022/8/16,601088.SHA,4.8993,10741636096,10.066165,5.79962E+11,455139738,62.922806,63.139107
605248,2022/8/17,601088.SHA,4.8993,10741636096,10.021335,5.77379E+11,446531553,63.16074,62.857914
605249,2022/8/18,601088.SHA,4.8993,10741636096,9.993747,5.7579E+11,516171988,62.966064,62.68487
605250,2022/8/19,601088.SHA,4.8993,10741636096,10.242039,5.90095E+11,774625878,62.403675,64.242256
605251,2022/8/22,601088.SHA,4.8993,10741636096,10.397221,5.99036E+11,1004446702,64.37204,65.21563
605252,2022/8/23,601088.SHA,4.8993,10741636096,10.5386095,6.07182E+11,1005645963,65.21563,66.10247
605253,2022/8/24,601088.SHA,4.8993,10741636096,10.635167,6.12745E+11,1148435500,66.188995,66.70812
605254,2022/8/25,601088.SHA,4.8993,10741636096,11.166236,6.43343E+11,1958084166,66.426926,70.0392
605255,2022/8/26,601088.SHA,4.8993,10741636096,10.7800045,6.2109E+11,1605980824,69.21725,67.6166
605256,2022/8/29,601088.SHA,11.0268,93629349888,9.68707,6.33408E+11,1241970327,66.77301,68.95768
605257,2022/8/30,601088.SHA,11.0268,93629349888,9.273819,6.06387E+11,1169380371,68.78464,66.01595
605258,2022/8/31,601088.SHA,11.0268,93629349888,9.219125,6.02811E+11,901289488,65.756386,65.6266
605259,2022/9/1,601088.SHA,11.0268,93629349888,9.453097,6.1811E+11,1057407583,65.367035,67.292145
605260,2022/9/2,601088.SHA,11.0268,93629349888,9.3163595,6.09169E+11,734539586,67.22725,66.31878
605261,2022/9/5,601088.SHA,11.0268,93629349888,9.893695,6.46919E+11,1589086986,67.48682,70.42855
605262,2022/9/6,601088.SHA,11.0268,93629349888,9.99093,6.53277E+11,1219041678,70.42855,71.12072
605263,2022/9/7,601088.SHA,11.0268,93629349888,9.908888,6.47912E+11,702964295,70.51507,70.536705
605264,2022/9/8,601088.SHA,11.0268,93629349888,9.814691,6.41753E+11,745630424,69.714745,69.86616
605265,2022/9/9,601088.SHA,11.0268,93629349888,9.945351,6.50297E+11,913802861,70.70975,70.796265
605266,2022/9/13,601088.SHA,11.0268,93629349888,9.86027,6.44733E+11,830971585,70.342026,70.19061
605267,2022/9/14,601088.SHA,11.0268,93629349888,9.829884,6.42747E+11,517511444,69.433556,69.97431
605268,2022/9/15,601088.SHA,11.0268,93629349888,9.842038,6.43541E+11,963076572,70.68812,70.06084
605269,2022/9/16,601088.SHA,11.0268,93629349888,9.407518,6.15129E+11,1261172804,69.476814,66.96769
605270,2022/9/19,601088.SHA,11.0268,93629349888,9.571603,6.25858E+11,704618158,67.20562,68.13573
605271,2022/9/20,601088.SHA,11.0268,93629349888,9.526024,6.22878E+11,406756996,68.589966,67.81127
605272,2022/9/21,601088.SHA,11.0268,93629349888,9.474367,6.195E+11,534633468,67.78964,67.44356
605273,2022/9/22,601088.SHA,11.0268,93629349888,9.720494,6.35594E+11,681126727,66.881165,69.19562
605274,2022/9/23,601088.SHA,11.0268,93629349888,9.474367,6.195E+11,513935621,69.17399,67.44356
605275,2022/9/26,601088.SHA,11.0268,93629349888,9.225202,6.03208E+11,798426136,66.29714,65.66986
605276,2022/9/27,601088.SHA,11.0268,93629349888,9.237356,6.04003E+11,676131776,66.837906,65.756386
605277,2022/9/28,601088.SHA,11.0268,93629349888,9.310283,6.08771E+11,630473879,65.71313,66.27551
605278,2022/9/29,601088.SHA,11.0268,93629349888,9.544255,6.2407E+11,843504419,67.248886,67.941055
605279,2022/9/30,601088.SHA,11.0268,93629349888,9.614143,6.2864E+11,692275305,68.352036,68.43855
605280,2022/10/10,601088.SHA,11.0268,93629349888,9.717456,6.35395E+11,850693679,69.19562,69.17399
605281,2022/10/11,601088.SHA,11.0268,93629349888,9.605027,6.28044E+11,490718721,69.21725,68.373665
605282,2022/10/12,601088.SHA,11.0268,93629349888,9.702263,6.34402E+11,523551980,68.13573,69.065834
605283,2022/10/13,601088.SHA,11.0268,93629349888,9.440943,6.17315E+11,598524773,68.95768,67.20562
605284,2022/10/14,601088.SHA,11.0268,93629349888,9.583757,6.26653E+11,683002678,67.78964,68.22225
605285,2022/10/17,601088.SHA,11.0268,93629349888,9.474367,6.195E+11,643478401,67.78964,67.44356
605286,2022/10/18,601088.SHA,11.0268,93629349888,9.416634,6.15725E+11,637749524,67.530075,67.03258
605287,2022/10/19,601088.SHA,11.0268,93629349888,9.431827,6.16719E+11,610128250,66.68649,67.14073
605288,2022/10/20,601088.SHA,11.0268,93629349888,9.252549,6.04996E+11,698891090,67.292145,65.86454
605289,2022/10/21,601088.SHA,11.0268,93629349888,9.364978,6.12348E+11,561807597,65.88617,66.66486
605290,2022/10/24,601088.SHA,11.0268,93629349888,9.070233,5.93075E+11,871060037,66.4053,64.56671
605291,2022/10/25,601088.SHA,11.0268,93629349888,9.064156,5.92678E+11,620769775,65.367035,64.52345
605292,2022/10/26,601088.SHA,11.0268,93629349888,8.81499,5.76386E+11,999802451,64.263885,62.74976
605293,2022/10/27,601088.SHA,11.0268,93629349888,8.912226,5.82744E+11,735684891,62.836285,63.441933
605294,2022/10/28,601088.SHA,11.0268,93629349888,8.921341,5.8334E+11,897711109,63.37704,63.506824
605295,2022/10/31,601088.SHA,15.4225,48559947776,8.112494,5.56915E+11,1777878568,63.83128,60.629982
605296,2022/11/1,601088.SHA,15.4225,48559947776,8.2253685,5.64663E+11,1223282951,61.01933,61.473568
605297,2022/11/2,601088.SHA,15.4225,48559947776,8.436646,5.79167E+11,773400649,61.235634,63.052586
605298,2022/11/3,601088.SHA,15.4225,48559947776,8.344031,5.72809E+11,521749366,63.052586,62.360413
605299,2022/11/4,601088.SHA,15.4225,48559947776,8.607406,5.9089E+11,686842309,62.295525,64.32878
605300,2022/11/7,601088.SHA,15.4225,48559947776,8.731857,5.99433E+11,918413242,64.458565,65.25889
605301,2022/11/8,601088.SHA,15.4225,48559947776,8.656608,5.94267E+11,551676842,65.49682,64.696495
605302,2022/11/9,601088.SHA,15.4225,48559947776,8.511896,5.84333E+11,468234070,64.56671,63.61498
605303,2022/11/10,601088.SHA,15.4225,48559947776,8.523473,5.85128E+11,830689666,62.966064,63.7015
605304,2022/11/11,601088.SHA,15.4225,48559947776,8.639242,5.93075E+11,903632610,64.56671,64.56671
605305,2022/11/14,601088.SHA,15.4225,48559947776,8.277465,5.6824E+11,1513353155,64.78302,61.862915
605306,2022/11/15,601088.SHA,15.4225,48559947776,8.27457,5.68041E+11,770089819,61.64661,61.841286
605307,2022/11/16,601088.SHA,15.4225,48559947776,8.346926,5.73008E+11,888083190,62.18737,62.382046
605308,2022/11/17,601088.SHA,15.4225,48559947776,8.173273,5.61087E+11,828059172,62.014328,61.08422
605309,2022/11/18,601088.SHA,15.4225,48559947776,8.18485,5.61882E+11,575124426,61.278896,61.170742
605310,2022/11/21,601088.SHA,15.4225,48559947776,8.100917,5.5612E+11,761511298,60.56509,60.54346
605311,2022/11/22,601088.SHA,15.4225,48559947776,8.268782,5.67644E+11,945306128,60.586723,61.798023
605312,2022/11/23,601088.SHA,15.4225,48559947776,8.491637,5.82942E+11,1271206746,61.841286,63.463566
605313,2022/11/24,601088.SHA,15.4225,48559947776,8.511896,5.84333E+11,590719189,63.052586,63.61498
605314,2022/11/25,601088.SHA,15.4225,48559947776,8.757905,6.01221E+11,1391563852,63.441933,65.45356
605315,2022/11/28,601088.SHA,15.4225,48559947776,8.7897415,6.03407E+11,996500873,64.63161,65.6915
605316,2022/11/29,601088.SHA,15.4225,48559947776,8.755011,6.01023E+11,849711276,65.756386,65.43193
605317,2022/11/30,601088.SHA,15.4225,48559947776,8.841837,6.06983E+11,1062391518,65.540085,66.08084
605318,2022/12/1,601088.SHA,15.4225,48559947776,8.642137,5.93274E+11,1066118026,66.77301,64.58834
605319,2022/12/2,601088.SHA,15.4225,48559947776,8.506108,5.83936E+11,688395954,64.436935,63.571716
605320,2022/12/5,601088.SHA,15.4225,48559947776,8.633453,5.92678E+11,844965608,64.458565,64.52345
605321,2022/12/6,601088.SHA,15.4225,48559947776,8.668184,5.95062E+11,685767583,64.047585,64.78302
605322,2022/12/7,601088.SHA,15.4225,48559947776,8.462694,5.80956E+11,949230066,64.89117,63.24726
605323,2022/12/8,601088.SHA,15.4225,48559947776,8.422175,5.78174E+11,586763344,63.24726,62.944435
605324,2022/12/9,601088.SHA,15.4225,48559947776,8.42507,5.78373E+11,702091436,62.836285,62.966064
605325,2022/12/12,601088.SHA,15.4225,48559947776,8.228263,5.64862E+11,851559114,62.74976,61.495197
605326,2022/12/13,601088.SHA,15.4225,48559947776,8.291936,5.69233E+11,611373307,61.819656,61.971066
605327,2022/12/14,601088.SHA,15.4225,48559947776,8.341138,5.72611E+11,463414689,62.14411,62.338783
605328,2022/12/15,601088.SHA,15.4225,48559947776,8.213792,5.63869E+11,591517873,62.10085,61.387047
605329,2022/12/16,601088.SHA,15.4225,48559947776,8.271676,5.67842E+11,589853104,61.45194,61.819656
605330,2022/12/19,601088.SHA,15.4225,48559947776,8.144331,5.591E+11,659630992,61.711502,60.867916
605331,2022/12/20,601088.SHA,15.4225,48559947776,8.077764,5.5453E+11,610585403,60.867916,60.37042
605332,2022/12/21,601088.SHA,15.4225,48559947776,8.025667,5.50954E+11,477325145,60.37042,59.98107
605333,2022/12/22,601088.SHA,15.4225,48559947776,7.964889,5.46782E+11,579636596,60.41368,59.526833
605334,2022/12/23,601088.SHA,15.4225,48559947776,8.008303,5.49762E+11,343283939,59.634987,59.851288
607852,2022/3/23,601138.SHA,17.9513,1009896448,10.314893,2.06398E+11,416380106,10.9421215,10.879296
607853,2022/3/24,601138.SHA,17.9513,1009896448,10.314893,2.06398E+11,322502233,10.910709,10.879296
607854,2022/3/25,601138.SHA,17.9513,1009896448,10.146121,2.03021E+11,279546119,10.879296,10.70129
607855,2022/3/28,601138.SHA,17.9513,1009896448,10.165977,2.03419E+11,211340237,10.565168,10.722232
607856,2022/3/29,601138.SHA,17.9513,1009896448,10.0071335,2.0024E+11,151930972,10.722232,10.554697
607857,2022/3/30,601138.SHA,17.9513,1009896448,10.126266,2.02624E+11,250017063,10.596581,10.680348
607858,2022/3/31,601138.SHA,17.9513,1009896448,10.076628,2.01631E+11,200293589,10.627994,10.627994
607859,2022/4/1,601138.SHA,17.9513,1009896448,10.106411,2.02227E+11,260120647,10.544227,10.659407
607860,2022/4/6,601138.SHA,17.9513,1009896448,10.126266,2.02624E+11,240200749,10.627994,10.680348
607861,2022/4/7,601138.SHA,17.9513,1009896448,9.987278,1.99843E+11,251098719,10.648936,10.533755
607862,2022/4/8,601138.SHA,17.9513,1009896448,10.076628,2.01631E+11,262358568,10.533755,10.627994
